curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
OVERPASS_MEDIUM_06,Mechanical,overpass_tiles,medium,VW,0.8,14823,2965,0.7999730149092626,0.0009949747986707455,0.003909652797881784,122.7461009984836
OVERPASS_MEDIUM_06,Mechanical,overpass_tiles,medium,DP,0.9,14823,1358,0.908385616946637,0.0003433505742893215,0.007161612388282427,1144.51959496364
OVERPASS_MEDIUM_06,Mechanical,overpass_tiles,medium,VW,0.9,14823,1483,0.8999527760912096,0.0011732482186918214,0.004381452955351258,120.42470002779737
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,DP,0.5,14905,3067,0.794230124119423,0.0008245708952601132,0.005385157750701028,1196.0081070428714
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,VW,0.5,14905,7453,0.49996645420999664,0.0018894615635164265,0.0055423960522522735,82.4241999653168
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,DP,0.7,14905,3067,0.794230124119423,0.0008245708952601132,0.005385157750701028,1125.1157950027846
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,VW,0.7,14905,4472,0.6999664542099966,0.0012803801466737068,0.01138252247834539,88.82020000601187
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,DP,0.8,14905,3067,0.794230124119423,0.0008245708952601132,0.005385157750701028,948.3905349625275
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,VW,0.8,14905,2981,0.8,0.0004270198774845853,0.01138252247834539,101.88970301533118
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,DP,0.9,14905,1402,0.9059376048305937,0.0003285012782624231,0.009187785152031658,1002.2165499976836
OVERPASS_MEDIUM_07,Mechanical,overpass_tiles,medium,VW,0.9,14905,1491,0.8999664542099967,0.0012251967137912852,0.01138252247834539,140.46770700952038
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,DP,0.5,14907,3012,0.7979472730931777,0.00042621747562030876,0.011581906665143053,1412.4886369681917
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,VW,0.5,14907,7454,0.4999664587106728,0.003470502269124297,0.003484371535863051,80.65280201844871
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,DP,0.7,14907,3012,0.7979472730931777,0.00042621747562030876,0.011581906665143053,1295.2628919738345
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,VW,0.7,14907,4473,0.6999396256792111,0.0012647901367412344,0.006005098250643836,130.5530010140501
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,DP,0.8,14907,3012,0.7979472730931777,0.00042621747562030876,0.011581906665143053,1222.106167988386
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,VW,0.8,14907,2982,0.7999597504528074,0.0005878929564284098,0.006155416838040843,137.28399598039687
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,DP,0.9,14907,1472,0.9012544442208359,0.0003312352068857251,0.011581906665143053,1363.9969599898905
OVERPASS_MEDIUM_08,Mechanical,overpass_tiles,medium,VW,0.9,14907,1491,0.8999798752264037,0.0014818236467243372,0.011581906665143053,160.601296054665
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,DP,0.5,14898,3035,0.7962813800510136,0.0007121433581556312,0.007024732883889601,1349.3111610296182
OVERPASS_MEDIUM_09,Mechanical,overpass_tiles,medium,VW,0.5,14898,7449,0.5,0.004064915154050109,0.005975755912851415,82.59769598953426
